uuid,name,mmsi,imo,eni,country_iso,type,type_specific,lat,lon,speed,course,heading,destination
62c48d98-64a6-970b-af4e-b71cfefd8907,ZHELINYU21180 5 93,312118005,,,BZ,,Unspecified,35.09216667,129.42368,8.6,40.7,34,KR TGH
7745e771-07b9-79f3-0023-2cbe843e3ec6,307 HAE CHEON HO,440166420,,,KR,Fishing,Fishing,34.570606,128.92833,0.8,71,,
85c9608c-4b3a-8d78-0a1a-72e563db279a,KAMUI GALAXY,352001952,9942653,,PA,Tanker,Oil or Chemical Tanker,35.11781,129.4310833,13.9,6.3,4,KR USN
e3655b14-36df-84c0-0c43-c998d03b2cfd,JN CAMELLIA,440134000,9457830,,KR,Tanker,Oil or Chemical Tanker,34.569077,128.96928,12.3,42,42,USN KR
882317c9-cc09-cc0f-278c-c6ff1e83e3ae,PACIFIC COMRADE,373523000,9622734,,PA,Cargo,Bulk Carrier,34.60209,129.0878067,2.3,30.1,294,CNYNT
77a50a9f-a68a-8839-0800-fccb320461d5,102HAE SANG,440123780,,,KR,Local Vessel,Local Vessel,34.901897,128.17477,0,324,,
128c2949-4fbb-f469-d759-ae7e49a38771,507 GANG SEONG,440148350,,,KR,Fishing,Fishing,34.90073,128.17502,0,225,,
cae6d0cf-fc14-2f62-2323-fbc2462e0a9a,25TAEYANG,440104940,,,KR,Tug,Tug,35.337372,129.36864,8.6,36,,
4164639e-8669-17e0-2913-93fc31925a71,DAEGUULBIDO,994401607,,,KR,Reference Point,Reference Point,34.579048,128.55267,,,,
d0c83258-3f21-8f10-cf50-f761b8a59043,DAE SUNG 9,440122490,,,KR,Port Tender,Port Tender,34.870094,128.18739,6,100,99,CH/100/3.1/120.900
8bd35234-ff16-52a8-fb08-6f779558aa34,GANJULGOT,4401032,,,KR,Reference Point,Reference Point,35.358742,129.36023,,,,
6f75f4cf-0897-c74b-33bf-76d588949b0f,GANJEOLGOT,994401544,,,KR,Spare,Spare,35.358971,129.36031,,,,
875a078d-d502-66c4-d6fa-ade10beb4f1e,GEO MYEONG,440062420,,,KR,Fishing,Fishing,34.901802,128.16525,0,0,,CLASS B
9cc8392d-6b75-0402-15c5-959e89c5a01c,HONGDO,994401614,,,KR,Spare,Spare,34.536915,128.73306,,,,
fb3ba863-d600-1810-251e-db48003187be,HAESOO 1HO,440335530,,,KR,Tug,Tug,34.695995,128.31952,5.5,97,,0
6e3d2b9f-c4fb-3fbc-9619-edf402e24344,TAMGU20,441476000,9435882,,KR,Law Enforce,Special Vessel,34.727818,128.27452,3.5,104,105,RESEARCH
bc3c47ca-cb39-a5c4-9205-a4e0a76f59b7,CHIPOLBROK MOON,477160100,9272216,,HK,Cargo,General Cargo,35.164535,129.4633633,1.9,49.1,297,KR USN
b554eb45-5b80-ec99-5192-0c94c807838b,JS ONSAN,441968000,9657519,,KR,Tanker,Oil Products Tanker,35.26163,129.4353717,2.5,60.9,130,KR USN
bea68cea-9a04-e5c0-770a-a888290d1dbf,DONG KYOUNG 102 HO,440133570,,,KR,Tug,Tug,35.398148,129.35776,0.2,331,,
67c74d6b-a4cd-6df0-a25c-3e933048553f,ASTOMOS VENUS,374614000,9738545,,PA,Tanker,LPG Tanker,34.523891,128.88887,10.1,232,231,KRYOS
6668cf75-b0f6-8b4c-db00-c6cf9523af83,BAL BOAN,372023000,9136228,,PA,Cargo - Hazard A (Major),Container Ship,35.320778,129.41592,6.8,18,8,KR-USN
a597b11f-8ca6-e427-cc62-d158fa50c718,SOLENT STAR,311000784,9206061,,BS,Cargo,Reefer,34.82205,129.4040167,1.6,54.8,144,>PH DVO
f9375660-c780-8771-6ef5-064f3eb8fa73,HAN LIM,440109560,9713258,,KR,Tanker,Oil Products Tanker,35.372135,129.38278,8.3,173,,BUSAN
70fcadaa-27b1-4549-df2a-1d11bda266a7,503CHANGNAM,440128750,,,KR,,Unspecified,34.827271,128.17682,9,135,,
2e08d621-44a8-a76f-8b75-3a310cce3aef,DK IMAN,441999000,9294769,,KR,Cargo,General Cargo,34.5396,128.58549,9.1,235,231,KR PTK WM
8c91a9b2-8713-74c3-777e-ccd0ce710592,NEW CAMELLIA,431602232,9304497,,JP,Passenger,Ro-Ro or Passenger Ship,34.84817333,129.4230333,21.1,137.3,140,JP HKT C
41e199ea-2fb5-44cf-bc78-5df437653f20,BAO JIA 77,352001816,8357930,,PA,Cargo,General Cargo,35.26350667,129.4482,6.3,171,182,ULSAN
2bdc8ee5-2b80-b7d3-dfda-8a45c71fa1b6,R.O.K GOV VESSEL,440800491,,,KR,Military Ops,Military Ops,35.14184333,129.4870483,5.3,226.2,224,
d15ad41e-324e-f049-cd67-d8189f8a93bf,SEJONG5HO,440129480,,,KR,Tug,Tug,35.408428,129.36591,0,213,,
5a2e46d3-0786-9600-541c-cb0f0982948a,102 JIN YANG,440173710,,,KR,Tug,Tug,35.408218,129.3661,0,77,,BUSAN.KR
4991c02c-0fdc-014e-bb3e-8f2a0dce1b96,ULSAN SIN 4,994401552,,,KR,Spare,Spare,35.389366,129.38156,,,,
5df19a63-c59e-fec8-002d-6cfd82ec9a90,11 MYUNG JUNG,440105150,,,KR,Fishing,Fishing,34.52821,128.99048,0.6,46,,
a389e337-7313-d224-2b33-f70a2cb9ccc2,301SINTAEYANG,440706220,,,KR,Passenger,Passenger,34.504173,128.82465,7,179,,
813568de-14d2-a7d2-e621-54a6491e3e69,ULSAN KNOC,994401048,,,KR,Isolated Danger,Isolated Danger,35.386265,129.39304,,,,
75a190d9-7596-cb4c-da21-2149a7ecb144,YONG JUN 17,668116347,8743749,,ST,Cargo,Reefer,35.310432,129.44154,10.6,35,30,DONGHAE KR
8249c0a8-90f0-d171-74b6-c9aa661c92b2,DAE SANG 9HO,440057340,,,KR,Tug,Tug,35.409863,129.37477,0.1,152,,
f53b1759-140f-f7d2-5d94-3926095cea53,MSC TAVVISHI VI,636016978,9189366,,LR,Cargo,Container Ship,34.561882,129.1076,8.3,221,218,BSFPO > CNSHA
d3d35cf8-b27d-47c5-129c-78dcc1b91530,KWANGJINWORLD7HO,440100300,9659426,,KR,Tug,Tug,35.424206,129.3634,0,184,231,UNDER SEA Y
9754b9f1-6542-a47a-811e-3ab97fb64854,GLOBAL 102,440147920,,,KR,Tug,Tug,35.424248,129.36353,0,0,174,
ff5a4680-e4d8-644c-2ec7-9f4da54fede1,GLOBAL301,440119550,,,KR,Tug,Tug,35.424572,129.36342,0,291,,
63150303-9272-cadb-1b03-3f14884c4307,GLOBAL 103,440121250,,,KR,Tug,Tug,35.424557,129.36353,0,308,,
49933653-23f2-2451-c3cc-f6c94bc52ce5,SULFUR ADVANCE,374065000,9814105,,PA,Tanker - Hazard C (Minor),Chemical Tanker,34.513901,128.63556,12.5,56,57,"ULSAN,KOREA"
17652fc2-4c65-5cb7-e229-98ac1e4d7646,KANG NAM 7001,440188230,,,KR,Port Tender,Port Tender,35.422337,129.36618,0,343,,
5eecacac-6a5d-5aea-4a92-3c60a20e21c9,KANG NAM T 17,440122090,,,KR,Tug,Tug,35.422489,129.36632,0.1,71,163,
e1d0868c-5aec-41a6-35ac-f6b143b90f6e,GLOBAL 10001,440199110,,,KR,Tug,Tug,35.421268,129.36824,0,173,,
23c929a1-92a2-db67-d79e-c8c98003fead,MINH ANH 08,574909000,9550096,,VN,Cargo,General Cargo,35.11218,129.5020667,2,27,511,HAIPHONG
1c762d21-5af5-95b6-0d13-369ee7e0336c,POS.NO.7,440147820,,,KR,Tug,Tug,35.418961,129.3721,0.2,313,218,ULSAN
d66196eb-2a09-bf7a-1471-0c4ffadfc5ff,SUNSET,311025800,9402122,,BS,Cargo,Bulk Carrier,35.438717,129.35614,0,300,67,KR ONS
d6217ec3-d869-d360-282b-90ff4ea40567,CHUN BU 1 HO,440007770,,,KR,Tug,Tug,35.440601,129.35446,0,121,,
a00b5905-2966-1563-fdcd-d3050d150ba3,S OIL SPM B,994401631,,,KR,Isolated Danger,Isolated Danger,35.396629,129.39308,,,,
335668e5-4df3-9a99-713c-4094c6ff0fce,6 DAE SUNG HO,440114680,,,KR,Tug,Tug,34.875118,128.12447,6.9,318,,
ec0deccb-2f52-9cdf-fb6c-d30c2fa67905,DAE SUNG 6003 HO,440741400,,,KR,Dredger,Dredger,34.877739,128.1218,6.9,318,,
a4640531-ae12-8b15-e545-f246bf4053ce,OTHONI,241389000,9711494,,GR,Tanker,LPG Tanker,35.23986833,129.4811783,8.8,119.7,126,KR USN
951f6f6e-0486-4d91-909c-5df608fc20aa,V ULSAN BUMWOLGAP,994406209,,,KR,Reference Point,Reference Point,35.43,129.36833,,,,
6f03320e-05c0-786e-3147-9e911140f85f,GOLDEN ORIENT,352005224,9227194,,PA,Cargo,Bulk Carrier,34.509548,128.95856,9.8,218,218,CN CYH
de757bcd-22d6-df2b-9040-a7c9d9d55351,2002 HAE YOUNG,440145140,,,KR,Tug,Tug,35.440842,129.3611,0,209,207,
fba77aba-8077-2c97-3dea-592e697f44d7,DAEHO JEJU,440116190,9466178,,KR,Cargo,General Cargo,34.910744,128.10434,0.2,0,96,SAM CHEON PO
770f2ede-da97-78fe-9178-c84e3f036679,YOSEMITE TRADER,338431000,9573658,,US,Tanker,Oil Products Tanker,35.452621,129.35269,0.1,145,267,JP YOS OFF
1f137d96-753d-b373-9b0b-7d19fd0f67e4,SEYANG PRIME,440132930,9284427,,KR,Tanker,Oil or Chemical Tanker,35.450516,129.3549,0,238,48,ULSAN
39bd456e-c024-adab-c17b-7eafbbe726c0,MORNING SKY,441470000,9483566,,KR,Cargo,Cement Carrier,35.441315,129.36386,0,0,247,ON SAN
ce2d34d7-7f28-110f-9328-16fd94903dc8,GOLDEN GRACE HANA,352001120,9937701,,PA,Tanker - Hazard B,Oil or Chemical Tanker,35.438221,129.36729,0,34,24,KR USN
a89578c0-95fd-7da7-e6f7-beb6dd1f18f4,GAS BROADWAY,440144280,9317286,,KR,Tanker,LPG Tanker,35.454067,129.35214,0,219,281,USM
ce6eabc3-c6d8-dd45-e745-c31a61dbd805,HSL CHICAGO,563114800,9888209,,SG,Cargo,Bulk Carrier,35.433731,129.37167,0,252,0,KR USN
cf3bf5e2-eddf-dabe-d2ea-f10263f73555,103 GYEONG HAE,440101100,,,KR,,Unspecified,34.558624,128.45305,1.7,39,,
fcc2b3b6-4bbc-c9eb-b992-d56c7eec9840,HY BUSAN,440002690,,,KR,Tanker,Tanker,34.697098,128.2431,10.1,248,,BUSAN
14201463-fd50-cdd7-2ccc-c517543ff5fe,DONGHAE SEASTAR,440504030,,,KR,Tanker,Tanker,35.44912,129.35764,0,330,45,NEWBUSAN
8f6e0d6f-d8da-412f-ffe6-4f660dd636f9,S OIL SPM A,994401636,,,KR,Spare,Spare,35.406975,129.39546,,,,
72e5ca40-111e-59ad-e1be-537f6a8d83ec,38CHANG NAM,440187980,,,KR,,Unspecified,34.559704,128.44954,0.5,15,,
8d7f80fe-559f-265e-1efb-f9c3b46ac624,FIRST ANGEL,370368000,9357901,,PA,Cargo,Wood Chips Carrier,35.435505,129.3712,0,0,293,KR USN
01beada2-fb7f-d61f-1ba7-1097752e25b0,GM 801 HO,440152680,,,KR,Fishing,Fishing,35.44817,129.35941,0,296,,
74d036a7-32e8-7fd5-8acf-4479918e0449,GM1HO,440191520,,,KR,,Unspecified,35.415642,129.38881,1.5,8,,
279c965c-8298-3bfc-5fb7-f9a5bc45cefa,SFL TIGRIS,538011194,9982691,,MH,Tanker,Crude Oil Tanker,35.450119,129.35782,0,231,46,KRONS
f894a2be-7381-7add-f0bd-677b8f136dab,BOW ODYSSEY,257501000,9818539,,NO,Tanker - Hazard B,Oil or Chemical Tanker,35.456493,129.3517,0,44,281,KRUSN
a612b2ae-ffad-2570-2250-acfc00e8ff20,WOO GUM,440637000,9299226,,KR,Tanker,Oil or Chemical Tanker,35.456917,129.35138,0,137,280,KR KUV
715442e8-cd47-4df1-3c06-c28fc7070973,YANGSEUNG G 18,440301300,,,KR,Tug,Tug,35.453312,129.35507,0,,0,
c8869851-804f-3fb5-0559-8cb25505258b,ONSANPORT OTK1 AIS,994406222,,,KR,Reference Point,Reference Point,35.456585,129.35223,,,,
1fb94ed2-15d9-a63c-cafc-abc25eb41f09,NO.208 KEUM SUNG,440069130,,,KR,Fishing,Fishing,34.555534,128.45451,0.1,103,116,
a5b93bfa-5332-c134-d634-393172fe74b2,DOOLA SUN,440054060,9827748,,KR,Tanker,Oil Products Tanker,35.450676,129.35942,0,0,47,ULSAN
ebbfd242-255b-9016-4cb8-1e0b445c9f30,101 TONG YOUNG,440007170,,,KR,Tug,Tug,34.557659,128.44766,0.3,16,,
e288876a-915b-2a01-35bc-e1a9780c810d,VIR ONSANPORT OTK,994402346,,,KR,Reference Point,Reference Point,35.458054,129.35445,,,,
403136af-12d7-8d5b-3ea1-5935fb77d20b,DO YANG HO,440060710,,,KR,Tug,Tug,35.4464,129.36606,0.2,137,239,
936ec72d-c69b-e6c4-99c7-99d9a7ca0f4a,207 DONG SUNG HO,440001650,,,KR,Tug,Tug,35.459152,129.35413,0,315,,
772d1760-939a-77b3-5419-f175950e7597,KORYO 305HO,441719000,9042788,,KR,Tug,Tug,35.459526,129.35379,0,0,,ULSAN
5a1d72ef-c21a-eb1b-37b5-a7f921fc4f4f,KO RYO 307 HO,440146100,8850827,,KR,Tug,Tug,35.459167,129.3542,0.1,203,25,
b3a3e4e4-5d7e-aedd-a13c-a3d4f80d31bf,KORYO 103,440104360,7123112,,KR,Tug,Tug,35.459492,129.35391,0,166,,
fa7df7d9-d51c-15a9-c561-c74fed7c6233,SUNJIN NO.802,440134260,,,KR,Tug,Tug,35.457706,129.35573,1.7,8,,
6746a27c-c3fa-42d6-5a91-6877de3d8f4e,DAESANG FRONTIER,440069000,9142899,,KR,Tug,Tug,35.45945,129.35408,0,211,178,ULSAN
8af74c05-4941-370a-3929-88b4302a9662,501YEONCHANG,440170520,,,KR,Fishing,Fishing,34.558323,128.44183,0.6,57,,
f2d7ef2e-57e1-d314-f5b4-df7ad9a3a085,KCG P 33,440002480,,,KR,,,35.435223,129.37772,0.1,117,,
9e046ae9-cb00-3b7f-3a03-b1fe3abb514b,UHL FLASH,255806189,9785407,,PT,Cargo,General Cargo,35.457306,129.3569,1.2,12,69,KR ONS
fce86b4a-baab-08e9-ec99-93f9a56b4905,UL SAN 109,440144770,,,KR,Tug,Tug,35.460152,129.35429,0.1,354,,
7b7d3bd5-efd2-abd6-cc6c-6522d915752a,VOLKHOV,273432430,9196424,,RU,Cargo,Reefer,34.79895167,129.4333983,2.2,47,121,KRPUS
cdd3dc05-0b1e-8d49-4203-5b0055fe5a32,KTS RED,440094170,9337858,,KR,Tanker,Oil or Chemical Tanker,34.502983,128.60979,10.1,50,,KR USN
7e1d8658-2763-7d51-3586-b3a038280e58,UL SAN 707,440011460,8850839,,KR,Tug,Tug,35.460442,129.35423,0,0,,
9252fc86-0404-5b5d-8970-6f7a972b90f6,SUN JIN 101HO,440145800,,,KR,Tug,Tug,35.457928,129.35719,0.6,41,71,
6528b8d0-cf7d-7c56-a1f6-00d9a2f3f109,NEW MAEJUHO,440050750,,,KR,Fishing,Fishing,35.461208,129.35442,0,0,,CLASS B
8410874f-5f0d-f64e-af0e-0418de6a2679,GRACE ALPHA,440187910,9843003,,KR,Tanker,Oil or Chemical Tanker,35.448921,129.36697,0,41,129,ULSAN.KR
82f45998-8c98-3ff1-c649-a55db477dc3d,BO GO 5 HO,440147780,,,KR,Tug,Tug,34.925877,128.08788,0,0,,
e7f4600d-099e-98cb-3b33-3cf1c75294e4,ULSAN TAEHWA,440016770,9917505,,KR,Other,Passenger Ship,35.457581,129.35872,0,17,293,ULSAN NEW I PORT NO2
a889d62f-9184-a875-0bc4-3a6b1084f4c3,BOGO7HO,440148760,,,KR,Tug,Tug,34.925529,128.08778,0,12,,
0b442066-935d-edd1-1436-a42ec66f81da,HAERYONG NO.1,440122070,9156137,,KR,Wing In Grnd,Tug,34.925575,128.0876,0,191,12,
501a09a7-b331-fb24-7bda-06dd5d1148f6,NO.312 DAE RYONG,440000200,9204788,,KR,Tug,Tug,34.925194,128.0876,0,190,,
5db1ebf2-1aaa-c1c5-6dc1-562fa93393a0,KWANG YOUNG,440324390,,,KR,Fishing,Fishing,34.485439,128.86606,0.3,323,,
7396f196-c40a-6d2e-f2d2-e63698b7c8c2,V ULSAN LANBY,994406201,,,KR,Reference Point,Reference Point,35.363335,129.43666,,,,
bf549372-6dd7-9394-1be5-6cbf288641d7,OCEAN VISTA JEJU,354085000,9896907,,PA,Passenger,Ro-Ro or Passenger Ship,34.922523,128.08665,0,115,15,SCP/117/22P86C/1162
487557fa-3319-ff02-d07b-04b4b01e5bfb,CL XUNYANG,538009232,9718088,,MH,Tanker,Oil or Chemical Tanker,35.440418,129.37811,0,94,22,KR USN
fec95227-1814-7ebe-0d49-5788cc67d4cb,7 CHANG RYONG,440105640,,,KR,Tug,Tug,35.449905,129.37044,3.2,106,,
005a28e9-6cb8-008f-9c67-9e504f4c6d6c,206 GEUM HAE,441272000,8921353,,KR,Fishing,Fishing Vessel,34.543747,128.4637,0.8,133,287,
cae08e8e-bda4-ed98-8cd7-bd9bfd122af7,208 GEUM HAE,440151080,,,KR,Fishing,Fishing,34.554417,128.43829,0.8,329,,
4570f102-a6f5-c720-6114-6b765522bf45,ULSANPILOT1,440116030,3145734,,KR,Pilot Vessel,Pilot Vessel,35.454784,129.36713,0.1,297,,
468ca628-d00a-a156-a0b9-0bc207c52a3d,HAE SHIN 102,440079710,,,KR,Tug,Tug,34.926826,128.08276,0.1,182,,W.EEZ--BUSAN
56e88f8e-9902-0654-36bc-c56c7317ebc2,CHOKWANG NO.105,440085340,9880556,,KR,Tug,Tug,35.454041,129.36885,0,21,128,
e5718889-cd75-e83f-4f2a-2ce2c4abab20,HEUNG JIN NO7,440300130,,,KR,Tanker,Tanker,35.453117,129.37013,0,13,141,ULSAN.KOREA
bb6f993b-60c8-fdc6-351b-b6660c86b868,MYEONG SEONG,440161650,,,KR,Fishing,Fishing,34.479885,128.84828,0.4,70,,
f62a8184-5c9c-250b-3fac-3fe10ffcb12b,SK SPM B,994401633,,,KR,Reference Point,Reference Point,35.429485,129.39333,,,,
c1e6f3cd-d469-c0e2-3bfc-a791cae32a38,ULSANPILOT9,440147750,,,KR,Wing In Grnd,Wing In Grnd,35.451015,129.37405,17.2,296,,
fe3d9148-f9a6-3820-23ff-7c6f711713f7,HANYU FRONTIER,441497000,9887360,,KR,Tanker,Chemical Tanker,35.412205,129.40862,11,177,180,CN CGU
04bef38e-8674-4ec2-3a7f-dcb412beb5a4,K101,440112560,,,KR,Tug,Tug,35.448566,129.38023,8.8,333,359,
ea2b5386-e3e5-de00-ec04-6c9ee22f696a,SUN EDELWEISS,538008803,9570589,,MH,Tanker,Oil or Chemical Tanker,35.287064,129.48901,2.2,38,296,KR USN WM
3fc87e36-8aef-5c61-99f0-f2ffca239d41,307 HAN CHANG,440001060,,,KR,Fishing,Fishing,34.551147,128.43123,0.1,342,,
86e6884c-ee3a-27c5-d385-30cd0dfc8081,HAN CHANG HO,440329440,,,KR,Cargo,Cargo,34.486641,128.94936,0.8,157,,TEST HARBOR
523636d3-6d47-4cdf-6030-968143a9e371,JWASARIDO HYUNDAI,994401642,,,KR,"Beacon, Special Mark","Beacon, Special Mark",34.578476,128.37299,,,,
b908c50c-6040-3948-9ba0-fbc1f8cc0080,UACC MARAH,538003851,9489091,,MH,Tanker - Hazard B,Oil or Chemical Tanker,35.0375,129.5347667,6.5,60.4,64,ONSAN^2CSOUTH KOREA
64d8b8b0-febc-db2f-9c3b-57da97905bed,HANYU MARINPOS,440201130,,,KR,Tug,Tug,35.455105,129.38026,0.3,311,,
8540226d-1fdf-6c05-e997-a4629598c091,162 HAW CHANG,440183750,,,KR,,Unspecified,34.925056,128.07246,0,0,,
2af09c74-d57e-88ec-2eb4-b1ffaa396235,27HWACHANG,440219240,,,KR,,Unspecified,34.92519,128.07227,0,0,,
0e6fb390-f108-f26c-a4b6-ac999266b943,37 HWA CHANG,440183760,,,KR,Fishing,Fishing,34.925156,128.07214,0,190,,
6facb2e1-dd17-208f-4f2d-2342cd3cb634,NEW CHALLENGE,441509000,9409376,,KR,Tanker,Oil or Chemical Tanker,35.428719,129.40482,9.6,160,152,KR USN
11531fc1-4881-71d9-2e76-d890a9f3e4ab,KTS WHITE,441555000,9480306,,KR,Tanker,Oil or Chemical Tanker,34.525635,128.48198,10.3,264,,KR YOS GSU #2
d69441d1-c82a-7037-5019-91c585d91dde,EIFUKU MARU NO.21,440197000,9401453,,KR,Tanker,General Cargo,35.41016,129.42039,8.1,151,157,KR BUSAN
b19791f4-282d-0c5c-4421-e9889e205739,SHIRAKAMISAN,440138770,9523304,,KR,Tanker,General Cargo,34.726105,128.18584,11.5,89,,JEJU
8ae32ed7-92c3-a88e-63b3-d9e5fbc40700,MUGUNGHWA 33,440306110,9391256,,KR,Law Enforce,Fishery Patrol Vessel,34.872318,128.09174,0,73,257,
062c5a3e-3600-2814-7e4b-45bb49b62649,201HEUNGSUNG,440013800,,,KR,Tanker - Hazard C (Minor),Tanker - Hazard C (Minor),34.924446,128.07158,0,206,,
54d2643a-5ee8-0632-97b9-60f238b4cd89,87HWACHANG,440121640,,,KR,Other,Other,34.925964,128.07047,0.3,116,,
de03947c-be32-5218-a4d3-fdd6ab16fe2a,182 HWA CHANG,440731500,,,KR,,Unspecified,34.925945,128.07043,0,30,,
a875df0b-579a-f0f0-d279-d7a0f3314012,DEE4 MAHOGANY,636021976,9942500,,LR,Tanker,Oil or Chemical Tanker,35.456821,129.38129,0,162,212,LAY BERTH ULSAN
a5eaad7e-ac0c-fa53-604d-4c224e419d49,KEUM KWANG 5HO,440400420,,,KR,Tug,Tug,35.458294,129.3804,5,32,,
8f15f56b-22a7-4cc2-db44-a037e77e7135,7GEUM HWA HO,440018750,,,KR,Fishing,Fishing,34.925861,128.06956,0,47,,
7a508101-c8b1-0a5b-eb78-5cb1ecdaf055,67 HAW CHANG,440120640,,,KR,,Unspecified,34.9258,128.06956,0,24,,
8d1768b1-9317-3f55-d133-174a0239f157,SILVER ZOE,538006366,9692325,,MH,Tanker,Oil or Chemical Tanker,35.461525,129.37837,0,117,33,KR USN
2a29aeb7-df82-ad24-d3c7-12b7b0551e97,MAN IL HO,440705440,,,KR,Tanker,Tanker,34.483932,128.96718,0.6,322,,
2c475685-3cc3-4e5e-5f44-7d0c9656a6e6,ATLAS T,538009396,9441855,,MH,Tanker,Oil Products Tanker,35.458858,129.38274,0,102,215,KRUSN
3d426a29-d6c6-0e6f-e1be-5ae20815e89b,DAIWA MARU,440201420,9596404,,KR,Tanker,General Cargo,35.437733,129.40297,9.1,165,166,ULSAN
b6531b4b-162b-eb09-cb3e-153cd360b61b,2SEONGMIN,440313050,,,KR,,Unspecified,34.926155,128.06569,0.1,98,,
cae6a44e-5b0c-e63b-b461-dc63e4937dac,YN YEOSU,441712000,9805116,,KR,Tanker,Oil or Chemical Tanker,34.482754,128.60307,12,54,58,KR USN
ea209947-fc17-1703-eec7-4bdf55d65765,701YOUNG NAM HO,440093170,,,KR,Fishing,Fishing,34.92823,128.06084,0,21,,
7a1b1ebc-1b35-c992-dbe5-eb9bfc444771,C N C 9 HO,440144110,,,KR,Tug,Tug,34.63356,128.26973,0,331,33,YOKJIDO
59e5e157-228a-8c37-c693-929b412f4615,CRANE MAIA,371937000,9805221,,PA,Tanker,Oil or Chemical Tanker,35.451008,129.40082,8.1,261,256,KR ONS
90d8567f-d49f-df31-55b0-920ee2df58e9,GRACE,440211000,9460540,,KR,Tanker,Oil or Chemical Tanker,35.426834,129.42633,0.2,279,209,KR ULS
18273e8b-8cc1-ad1b-5937-4310ed7a0f04,311HANCHANG,440108580,,,KR,Fishing,Fishing,34.503857,128.49487,1.2,345,,
9a919f5a-a5ef-0d17-ba09-70a0d7c65b78,NAVIG8 MONTIEL,563256900,9482861,,SG,Tanker,Crude Oil Tanker,35.39538667,129.4540967,0.1,129.2,211,KR ONS
9df5b390-87af-ccec-8db8-d890e596f87d,SUN VENUS,356248000,9774410,,PA,Tanker - Hazard D (Recognizable),Oil or Chemical Tanker,35.44397,129.41632,0.2,117,190,KR USN
5e4a8570-7597-23a6-7707-2330a2a1443b,HAE KANG NO.101,440328790,,,KR,Tug,Tug,35.476986,129.38557,0.2,316,169,
b5d7f741-6db5-1a8b-7491-fb6a9d77d7ad,SUNJIN 111HO,440113770,,,KR,Tug,Tug,35.476864,129.38605,0,67,269,
ab1dbf60-fe5d-2b06-7d3f-5f59a338da12,SUN JIN 9HO,440058180,,,KR,Tug,Tug,35.477406,129.38559,0,8,1,
4c32e7a7-db94-41f9-65ec-b24222b2b9f1,109 CHUNG RYONG,440000240,9239692,,KR,Tug,Tug,35.477425,129.38567,0.1,342,311,
923853f2-6c94-50bd-df05-d1b2c93c7890,HAFNIA LARVIK,563175400,9946465,,SG,Tanker,Crude Oil Tanker,35.404968,129.44832,0.1,0,210,AUBNE-KRONS
3d95ff51-d41e-7029-2e82-2daf3a5b8f70,KANGSAN,440300090,9230024,,KR,Tug,Tug,35.477001,129.38667,0.1,238,237,
a43c3a05-5f25-e374-a21c-ec0d58e27b0d,MAGDALENA,440598000,9434541,,KR,Tanker,LPG Tanker,35.4501,129.41258,0,146,193,KR USN
e0446e5c-0cc2-ba86-9da0-c8ab4167e805,SUNJIN NO.606,440109970,9380491,,KR,Tug,Tug,35.477283,129.38701,0,72,,
8337fb3b-acfc-1f1a-edcc-ec142fa42cec,ECOMIR,440154640,,,KR,Tug,Tug,35.477684,129.38745,0,313,46,
780e9f45-c531-3efc-c8ae-a6fb9672084b,HLD AIS A,994402350,,,KR,Special Mark - Sea Farm,Special Mark - Sea Farm,35.464699,129.40019,,,,
d9ceec1b-312b-ea0e-f76e-0694dc03ed33,HOKORI,354160000,9523249,,PA,Tanker,Chemical Tanker,35.01984667,129.55678,1.9,18.3,314,HIGH SEA
50b8db03-3e3e-ba41-6149-e9b93fc862e7,SONG SOON HO,440049630,,,KR,Tanker,Tanker,35.498268,129.36734,0,210,320,YOSU
2eabdf9d-4bac-5e54-3afd-193ec6302434,PRINCESS IRIS,563727000,9682203,,SG,Tanker - Hazard A (Major),Oil or Chemical Tanker,35.455635,129.40982,0.3,282,215,KR ONSAN
148bfb47-7ca4-46f7-42ac-892e8e9cf368,HLD AIS B,994401644,,,KR,Special Mark - Sea Farm,Special Mark - Sea Farm,35.467354,129.39922,,,,
e3f3a850-d718-9957-0b2f-165633083808,502YEONCHANG,440030360,,,KR,Fishing,Fishing,34.486744,128.53656,1.5,308,,
f45cf81b-280d-a34c-ce95-4847dd5dfd86,207 CHANG NAM,440179060,,,KR,Other,Other,34.51292,128.45653,0.8,114,,
1ba51222-ae6a-29f7-2226-fd2e817d2901,DONG JOO NO.3,440123320,9078505,,KR,Cargo,Oil Products Tanker,35.484035,129.38521,0,212,0,
29d98000-6c22-0eb9-04db-772b56f67468,DRAGON 2HO,440119420,,,KR,,Unspecified,35.5023,129.36603,9.1,334,,
76784f9e-2134-1b17-5764-7caa485014c4,GOLDEN SUN,563238600,1018860,,SG,Tanker,Oil or Chemical Tanker,35.478252,129.39134,0,332,0,KRUSN
80881078-e336-9c36-8ab7-94176b60ae83,KOROL NO.1,441342000,9295476,,KR,Cargo,Offshore Supply Ship,35.483715,129.38654,0.2,290,46,DONGHAE-1
68648205-6010-43e2-5039-1bb0fc741031,CHEONGHAE3HO,440308690,,,KR,Tanker,Tanker,35.502361,129.36687,0,25,233,BUSAN
dfc69f80-a8f7-823e-d0df-dd8f3d1acdec,GANGJINHO,440103700,9251119,,KR,Tanker,Oil Products Tanker,35.501678,129.36766,0,0,257,YU
